Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance,Field,Resistance
Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm,Oe,Ohm
,10 K,,50 K,,100 K,,150 K,,150 K,,160 K,,170 K,,180 K,,190 K,,200 K
-9000.12890625,-22.69626,-9000.29296875,-34.42498,-9000.271484375,-48.64885,-9000.3154296875,-67.39198,-9000.3046875,-67.45256,-9000.25,-73.35991,-9000.271484375,-78.26402,-9000.3271484375,-83.54805,-9000.271484375,-88.73557,-8999.9853515625,-92.28419
-9000.12890625,-22.70544,-9000.3271484375,-34.43747,-9000.271484375,-48.65268,-9000.3046875,-67.39716,-9000.29296875,-67.4785,-9000.23828125,-73.36971,-9000.29296875,-78.2969,-9000.25,-83.56229,-9000.29296875,-88.77018,-8999.99609375,-92.3035
-9000.1396484375,-22.70975,-9000.3154296875,-34.45132,-9000.271484375,-48.65799,-9000.3154296875,-67.41935,-9000.25,-67.49543,-9000.23828125,-73.37339,-9000.23828125,-78.30785,-9000.271484375,-83.58852,-9000.271484375,-88.61111,-8999.99609375,-92.34334
-9000.095703125,-22.71045,-9000.337890625,-34.45653,-9000.3271484375,-48.66984,-9000.3154296875,-67.44273,-9000.25,-67.5266,-9000.25,-73.40426,-9000.2822265625,-78.31477,-9000.3046875,-83.58553,-9000.3154296875,-88.55487,-8999.9853515625,-92.36487
-10000.2998046875,-22.67274,-10000.08984375,-34.29051,-10000.0791015625,-48.52371,-10000.068359375,-67.31737,-10000.0458984375,-67.3013,-10000.2890625,-73.14116,-10000.03515625,-77.99477,-10000.068359375,-83.1176,-10000.0576171875,-88.09506,-10000.3544921875,-91.94592
-10000.27734375,-22.68046,-10000.08984375,-34.30843,-10000.08984375,-48.52749,-10000.0576171875,-67.30473,-10000.001953125,-67.3068,-10000.3212890625,-73.16296,-9999.9912109375,-78.02488,-10000.0458984375,-83.1479,-10000.08984375,-88.11446,-10000.3212890625,-91.95856
-10000.265625,-22.68771,-10000.1015625,-34.32479,-10000.0458984375,-48.54333,-10000.068359375,-67.32805,-10000.0458984375,-67.33739,-10000.33203125,-73.16762,-10000.0791015625,-78.06565,-10000.0458984375,-83.19173,-10000.0244140625,-88.16044,-10000.33203125,-91.99317
-10000.244140625,-22.69005,-10000.0791015625,-34.32994,-10000.03515625,-48.55105,-10000.08984375,-67.33955,-10000.068359375,-67.37077,-10000.2998046875,-73.17881,-10000.068359375,-78.07132,-10000.03515625,-83.22202,-10000.0576171875,-88.19843,-10000.3212890625,-91.98193
-11000.1513671875,-22.61757,-11000.0517578125,-34.21546,-11000.041015625,-48.43753,-11000.0625,-67.1552,-10999.9853515625,-67.18242,-11000.1064453125,-72.94489,-11000.12890625,-77.62022,-11000.3046875,-82.65228,-11000.0302734375,-87.62982,-11000.0849609375,-91.61529
-11000.140625,-22.62413,-11000.0625,-34.22518,-11000.0078125,-48.45457,-11000.0517578125,-67.17105,-11000.0302734375,-67.21584,-11000.1171875,-72.96845,-11000.1064453125,-77.6729,-11000.283203125,-82.74931,-11000.0078125,-87.64709,-11000.12890625,-91.6465
-11000.1513671875,-22.62971,-11000.07421875,-34.23383,-11000.0517578125,-48.46473,-11000.0625,-67.19581,-10999.9638671875,-67.23253,-11000.140625,-72.99329,-11000.12890625,-77.69518,-11000.3046875,-82.76186,-11000.01953125,-87.63585,-11000.1171875,-91.69566
-11000.1064453125,-22.63414,-11000.0625,-34.23952,-11000.0517578125,-48.46844,-11000.041015625,-67.18373,-11000.0302734375,-67.2252,-11000.1171875,-73.0266,-11000.0849609375,-77.69494,-11000.3271484375,-82.78024,-11000.0078125,-87.64598,-11000.1064453125,-91.67109
-12000.201171875,-22.55383,-12000.255859375,-34.13504,-12000.22265625,-48.37043,-12000.27734375,-67.01432,-12000.201171875,-67.09187,-12000.22265625,-72.70986,-12000.15625,-77.41983,-12000.365234375,-82.3911,-12000.2119140625,-87.24662,-12000.3212890625,-91.27727
-12000.201171875,-22.56066,-12000.22265625,-34.1438,-12000.27734375,-48.38485,-12000.27734375,-67.01929,-12000.2333984375,-67.12731,-12000.22265625,-72.74481,-12000.1904296875,-77.44412,-12000.3544921875,-82.40071,-12000.22265625,-87.27005,-12000.3212890625,-91.30566
-12000.1787109375,-22.56479,-12000.2666015625,-34.15442,-12000.2666015625,-48.40154,-12000.2119140625,-67.02301,-12000.255859375,-67.13548,-12000.16796875,-72.77969,-12000.1904296875,-77.44583,-12000.34375,-82.40192,-12000.2451171875,-87.27094,-12000.310546875,-91.32843
-12000.1787109375,-22.57232,-12000.2333984375,-34.15369,-12000.2333984375,-48.40724,-12000.2666015625,-67.03078,-12000.2333984375,-67.12922,-12000.22265625,-72.78265,-12000.15625,-77.50224,-12000.3212890625,-82.40751,-12000.201171875,-87.25659,-12000.3212890625,-91.33582
-13000.095703125,-22.49715,-13000.173828125,-34.08482,-13000.1064453125,-48.28946,-13000.0078125,-66.88132,-13000.095703125,-66.97356,-13000.1171875,-72.50954,-13000.3828125,-77.17168,-13000.1630859375,-81.90564,-13000.140625,-86.75014,-13000.1171875,-90.83714
-13000.1171875,-22.49854,-13000.1630859375,-34.09664,-13000.1064453125,-48.30669,-13000.01953125,-66.90446,-13000.140625,-66.99417,-13000.095703125,-72.51565,-13000.3935546875,-77.21539,-13000.1513671875,-81.95987,-13000.140625,-86.84518,-13000.1064453125,-90.88958
-13000.1513671875,-22.50263,-13000.1298828125,-34.1048,-13000.1064453125,-48.3247,-13000.041015625,-66.92627,-13000.1298828125,-67.01376,-13000.173828125,-72.52375,-13000.361328125,-77.22784,-13000.1513671875,-82.00071,-13000.1171875,-86.86401,-13000.1064453125,-90.92375
-13000.1513671875,-22.50917,-13000.1630859375,-34.1118,-13000.1630859375,-48.33083,-13000.01953125,-66.91116,-13000.2177734375,-67.01904,-13000.095703125,-72.5546,-13000.361328125,-77.27544,-13000.1298828125,-82.0256,-13000.1171875,-86.90283,-13000.095703125,-90.92727
-14000.1904296875,-22.46218,-14000.091796875,-34.02866,-14000.1240234375,-48.22202,-14000.1025390625,-66.77619,-14000.2333984375,-66.88976,-14000.16796875,-72.40471,-14000.1904296875,-76.84705,-14000.1904296875,-81.59354,-14000.201171875,-86.36502,-14000.22265625,-90.52811
-14000.2119140625,-22.4685,-14000.1025390625,-34.04319,-14000.11328125,-48.23114,-14000.11328125,-66.78329,-14000.255859375,-66.91433,-14000.1904296875,-72.40704,-14000.2451171875,-76.88697,-14000.201171875,-81.61643,-14000.2119140625,-86.37239,-14000.1787109375,-90.51076
-14000.201171875,-22.47447,-14000.091796875,-34.05296,-14000.1025390625,-48.23954,-14000.1025390625,-66.80874,-14000.2333984375,-66.92101,-14000.2451171875,-72.45118,-14000.2119140625,-76.89706,-14000.16796875,-81.6815,-14000.2333984375,-86.42989,-14000.146484375,-90.55502
-14000.201171875,-22.48219,-14000.091796875,-34.0578,-14000.146484375,-48.24541,-14000.091796875,-66.81345,-14000.22265625,-66.91377,-14000.255859375,-72.47514,-14000.16796875,-76.86861,-14000.1904296875,-81.66634,-14000.201171875,-86.38749,-14000.1357421875,-90.58896
-15000.0751953125,-22.41413,-15000.1513671875,-33.98891,-15000.119140625,-48.15829,-15000.0751953125,-66.63461,-15000.0751953125,-66.68097,-15000.0859375,-72.20296,-15000.2958984375,-76.57829,-15000.3505859375,-81.33237,-14999.9970703125,-85.97633,-15000.0859375,-89.96996
-15000.0751953125,-22.41772,-15000.1298828125,-33.99683,-15000.1298828125,-48.17449,-15000.1083984375,-66.63715,-15000.0751953125,-66.68093,-15000.0859375,-72.24794,-15000.328125,-76.59316,-15000.3388671875,-81.36761,-15000.01953125,-85.96307,-15000.1083984375,-90.00914
-15000.064453125,-22.41355,-15000.119140625,-34.00418,-15000.0859375,-48.18447,-15000.0751953125,-66.7016,-15000.140625,-66.70391,-15000.0859375,-72.23893,-15000.328125,-76.60122,-15000.3505859375,-81.37551,-15000.0078125,-85.97977,-15000.1298828125,-90.02151
-15000.1083984375,-22.42713,-15000.0966796875,-34.01205,-15000.1298828125,-48.19255,-15000.0859375,-66.71525,-15000.119140625,-66.71245,-15000.0751953125,-72.25117,-15000.3173828125,-76.63626,-15000.328125,-81.37267,-15000.064453125,-86.03965,-15000.1298828125,-90.06757
-16000.146484375,-22.36558,-16000.2451171875,-33.95078,-16000.1787109375,-48.11415,-16000.0478515625,-66.5594,-16000.2451171875,-66.53205,-16000.16796875,-72.04849,-16000.267578125,-76.38018,-16000.2451171875,-80.89204,-16000.1357421875,-85.56252,-16000.11328125,-89.50385
-16000.16796875,-22.3772,-16000.22265625,-33.96384,-16000.1904296875,-48.13326,-16000.037109375,-66.57291,-16000.1787109375,-66.53705,-16000.1572265625,-72.07874,-16000.279296875,-76.41577,-16000.279296875,-80.9305,-16000.091796875,-85.5811,-16000.091796875,-89.51782
-16000.1357421875,-22.38004,-16000.22265625,-33.97342,-16000.146484375,-48.14259,-16000.0478515625,-66.6003,-16000.16796875,-66.54478,-16000.16796875,-72.10781,-16000.2568359375,-76.44395,-16000.279296875,-80.94112,-16000.11328125,-85.64191,-16000.037109375,-89.5295
-16000.16796875,-22.38383,-16000.1904296875,-33.97856,-16000.2119140625,-48.16691,-16000.0263671875,-66.59666,-16000.1904296875,-66.55486,-16000.146484375,-72.12411,-16000.267578125,-76.43246,-16000.2568359375,-80.91174,-16000.146484375,-85.7197,-16000.091796875,-89.5544
-17000.107421875,-22.34398,-17000.173828125,-33.90754,-17000.306640625,-48.10162,-17000.31640625,-66.45604,-17000.15234375,-66.38534,-17000.251953125,-71.88715,-17000.173828125,-76.1187,-17000.162109375,-80.51014,-17000.173828125,-85.26727,-17000.306640625,-89.26456
-17000.130859375,-22.34966,-17000.185546875,-33.91932,-17000.349609375,-48.12343,-17000.294921875,-66.48085,-17000.15234375,-66.39428,-17000.2734375,-71.92371,-17000.185546875,-76.12524,-17000.173828125,-80.56367,-17000.1953125,-85.28722,-17000.2734375,-89.25248
-17000.119140625,-22.35395,-17000.21875,-33.92826,-17000.31640625,-48.13108,-17000.31640625,-66.49373,-17000.162109375,-66.41107,-17000.28515625,-71.95927,-17000.173828125,-76.13914,-17000.15234375,-80.56762,-17000.21875,-85.31392,-17000.2734375,-89.239
-17000.09765625,-22.35901,-17000.185546875,-33.93521,-17000.31640625,-48.13828,-17000.294921875,-66.49543,-17000.162109375,-66.42328,-17000.28515625,-71.97865,-17000.173828125,-76.18709,-17000.185546875,-80.54717,-17000.23046875,-85.30528,-17000.294921875,-89.28138
-18000.234375,-22.33863,-18000.158203125,-33.89534,-18000.158203125,-48.07118,-18000.30078125,-66.32091,-18000.134765625,-66.27055,-18000.267578125,-71.80798,-18000.19140625,-75.88087,-18000.1796875,-80.20513,-18000.203125,-84.98714,-18000.2578125,-88.9186
-18000.212890625,-22.34526,-18000.1796875,-33.90423,-18000.158203125,-48.08605,-18000.2890625,-66.34394,-18000.158203125,-66.27888,-18000.2890625,-71.83399,-18000.158203125,-75.91269,-18000.16796875,-80.20001,-18000.203125,-85.0176,-18000.279296875,-88.91194
-18000.234375,-22.34857,-18000.134765625,-33.91491,-18000.16796875,-48.10041,-18000.267578125,-66.33443,-18000.146484375,-66.31578,-18000.322265625,-71.83858,-18000.19140625,-75.88741,-18000.19140625,-80.23431,-18000.224609375,-85.08674,-18000.279296875,-88.95586
-18000.279296875,-22.35057,-18000.158203125,-33.91814,-18000.158203125,-48.10345,-18000.267578125,-66.34605,-18000.125,-66.30482,-18000.267578125,-71.86797,-18000.19140625,-75.89839,-18000.16796875,-80.24588,-18000.2578125,-85.1113,-18000.2578125,-88.98193
-19000.28515625,-22.31955,-19000.28515625,-33.88547,-19000.31640625,-48.02054,-19000.31640625,-66.19257,-19000.306640625,-66.17751,-19000.2734375,-71.70124,-19000.31640625,-75.73699,-19000.328125,-80.00561,-19000.20703125,-84.69165,-19000.26171875,-88.53955
-19000.251953125,-22.32695,-19000.294921875,-33.9015,-19000.328125,-48.03935,-19000.28515625,-66.1942,-19000.26171875,-66.1935,-19000.31640625,-71.70225,-19000.384765625,-75.731,-19000.33984375,-80.01789,-19000.15234375,-84.71866,-19000.26171875,-88.56879
-19000.26171875,-22.32895,-19000.31640625,-33.91131,-19000.328125,-48.05406,-19000.28515625,-66.25194,-19000.31640625,-66.20024,-19000.251953125,-71.72185,-19000.33984375,-75.74089,-19000.33984375,-80.00692,-19000.20703125,-84.72153,-19000.240234375,-88.58485
-19000.2734375,-22.33471,-19000.33984375,-33.91936,-19000.328125,-48.06288,-19000.328125,-66.26424,-19000.31640625,-66.19783,-19000.26171875,-71.73072,-19000.361328125,-75.72533,-19000.33984375,-80.04128,-19000.20703125,-84.82432,-19000.23046875,-88.61818
-20000.2578125,-22.32944,-20000.279296875,-33.85627,-20000.267578125,-47.9859,-20000.2890625,-66.09518,-20000.279296875,-66.07265,-20000.2578125,-71.48741,-20000.333984375,-75.54217,-20000.345703125,-79.58908,-20000.322265625,-84.32848,-20000.3671875,-88.08722
-20000.234375,-22.33611,-20000.3125,-33.86591,-20000.267578125,-48.00206,-20000.333984375,-66.11484,-20000.30078125,-66.09618,-20000.267578125,-71.52364,-20000.3125,-75.58467,-20000.30078125,-79.59281,-20000.333984375,-84.34572,-20000.390625,-88.17562
-20000.224609375,-22.34385,-20000.30078125,-33.87331,-20000.267578125,-48.00986,-20000.322265625,-66.14462,-20000.234375,-66.07915,-20000.279296875,-71.55197,-20000.30078125,-75.5932,-20000.30078125,-79.61971,-20000.333984375,-84.32914,-20000.400390625,-88.08805
-20000.2578125,-22.34923,-20000.3125,-33.87982,-20000.2890625,-48.01818,-20000.2890625,-66.15327,-20000.267578125,-66.09081,-20000.24609375,-71.57118,-20000.333984375,-75.58625,-20000.322265625,-79.6453,-20000.3671875,-84.34171,-20000.390625,-88.15255
-21000.33984375,-22.28001,-21000.384765625,-33.83183,-21000.318359375,-47.92503,-21000.3515625,-65.98787,-21000.384765625,-65.95464,-21000.318359375,-71.35751,-21000.40625,-75.39879,-21000.26171875,-79.33551,-21000.26171875,-83.98293,-21000.318359375,-87.79369
-21000.33984375,-22.285,-21000.384765625,-33.83868,-21000.33984375,-47.93572,-21000.384765625,-66.04527,-21000.373046875,-65.97018,-21000.318359375,-71.35386,-21000.40625,-75.41512,-21000.23046875,-79.36254,-21000.251953125,-83.9829,-21000.330078125,-87.85472
-21000.384765625,-22.29042,-21000.373046875,-33.84662,-21000.330078125,-47.94156,-21000.384765625,-66.04266,-21000.373046875,-65.9873,-21000.33984375,-71.38141,-21000.40625,-75.43849,-21000.240234375,-79.46016,-21000.2734375,-83.98483,-21000.318359375,-87.91979
-21000.3515625,-22.2951,-21000.384765625,-33.85603,-21000.330078125,-47.94999,-21000.373046875,-66.06382,-21000.3515625,-66.0061,-21000.28515625,-71.38538,-21000.39453125,-75.46557,-21000.240234375,-79.51866,-21000.30859375,-83.99831,-21000.28515625,-87.8448
-22000.3125,-22.25019,-22000.37890625,-33.80352,-22000.234375,-47.89032,-22000.32421875,-65.89893,-22000.32421875,-65.83448,-22000.3359375,-71.11412,-22000.37890625,-75.24164,-22000.390625,-79.11355,-22000.412109375,-83.64967,-22000.115234375,-87.48935
-22000.28125,-22.2568,-22000.32421875,-33.81268,-22000.212890625,-47.89914,-22000.357421875,-65.90459,-22000.3125,-65.84874,-22000.3671875,-71.13496,-22000.400390625,-75.2472,-22000.400390625,-79.17326,-22000.3671875,-83.65607,-22000.1484375,-87.46209
-22000.291015625,-22.26035,-22000.32421875,-33.82461,-22000.19140625,-47.91216,-22000.357421875,-65.93763,-22000.3125,-65.85583,-22000.3359375,-71.15968,-22000.400390625,-75.29484,-22000.400390625,-79.19653,-22000.390625,-83.63865,-22000.158203125,-87.55473
-22000.291015625,-22.27421,-22000.3359375,-33.82998,-22000.224609375,-47.92036,-22000.357421875,-65.95568,-22000.32421875,-65.89308,-22000.302734375,-71.19413,-22000.390625,-75.3132,-22000.357421875,-79.21074,-22000.345703125,-83.68295,-22000.158203125,-87.60299
-23000.28515625,-22.23615,-23000.294921875,-33.78352,-23000.087890625,-47.887,-23000.33984375,-65.79472,-23000.328125,-65.76234,-23000.294921875,-71.02908,-23000.328125,-74.99393,-23000.328125,-78.83749,-23000.23046875,-83.36752,-23000.251953125,-87.16806
-23000.2734375,-22.24222,-23000.294921875,-33.79446,-23000.06640625,-47.90639,-23000.36328125,-65.81557,-23000.328125,-65.78108,-23000.31640625,-71.0354,-23000.33984375,-74.99916,-23000.328125,-78.86025,-23000.20703125,-83.39428,-23000.2734375,-87.21639
-23000.306640625,-22.25069,-23000.306640625,-33.80173,-23000.06640625,-47.91589,-23000.328125,-65.8588,-23000.294921875,-65.79454,-23000.31640625,-71.00672,-23000.375,-75.03279,-23000.353515625,-78.88431,-23000.197265625,-83.42321,-23000.2734375,-87.21792
-23000.28515625,-22.2516,-23000.328125,-33.8092,-23000.0546875,-47.9239,-23000.31640625,-65.86318,-23000.31640625,-65.81817,-23000.31640625,-71.00747,-23000.33984375,-75.05791,-23000.328125,-78.88317,-23000.17578125,-83.41644,-23000.251953125,-87.30075
-24000.060546875,-22.22698,-24000.13671875,-33.76395,-24000.1484375,-47.82149,-24000.1484375,-65.74342,-24000.13671875,-65.67542,-24000.115234375,-70.89684,-24000.1484375,-74.81296,-24000.30078125,-78.62117,-24000.13671875,-83.076,-24000.412109375,-86.94167
-24000.103515625,-22.23442,-24000.1484375,-33.77503,-24000.1796875,-47.83924,-24000.1796875,-65.74907,-24000.125,-65.7008,-24000.1484375,-70.93952,-24000.125,-74.84348,-24000.3125,-78.64569,-24000.158203125,-83.05014,-24000.34765625,-86.98724
-24000.13671875,-22.24166,-24000.1484375,-33.78952,-24000.1796875,-47.85672,-24000.13671875,-65.76424,-24000.115234375,-65.73966,-24000.13671875,-70.94223,-24000.13671875,-74.84704,-24000.267578125,-78.68254,-24000.1484375,-83.08058,-24000.40234375,-86.99376
-24000.09375,-22.2439,-24000.158203125,-33.79892,-24000.169921875,-47.88802,-24000.1796875,-65.81721,-24000.125,-65.76121,-24000.125,-70.95791,-24000.103515625,-74.84052,-24000.2578125,-78.69466,-24000.169921875,-83.04709,-24000.380859375,-87.0527
-25000.21875,-22.17459,-25000.396484375,-33.75539,-25000.12109375,-47.82211,-25000.12109375,-65.65888,-25000.353515625,-65.52608,-25000.21875,-70.74659,-25000.41796875,-74.63615,-25000.076171875,-78.50853,-25000.2734375,-82.67818,-25000.197265625,-86.59068
-25000.17578125,-22.17398,-25000.384765625,-33.76634,-25000.109375,-47.83892,-25000.142578125,-65.66178,-25000.375,-65.5738,-25000.21875,-70.7573,-25000.384765625,-74.65748,-25000.12109375,-78.5628,-25000.2734375,-82.71617,-25000.185546875,-86.63461
-25000.240234375,-22.1823,-25000.439453125,-33.76939,-25000.15234375,-47.84937,-25000.1640625,-65.67971,-25000.36328125,-65.58451,-25000.17578125,-70.80699,-25000.41796875,-74.66336,-25000.09765625,-78.57979,-25000.251953125,-82.73373,-25000.197265625,-86.66872
-25000.1640625,-22.18961,-25000.408203125,-33.77958,-25000.109375,-47.86116,-25000.1640625,-65.67287,-25000.384765625,-65.59486,-25000.240234375,-70.79494,-25000.41796875,-74.68829,-25000.109375,-78.56908,-25000.287109375,-82.73964,-25000.20703125,-86.66333
-26000.203125,-22.18533,-26000.423828125,-33.74679,-26000.390625,-47.78822,-26000.1484375,-65.55302,-26000.234375,-65.43042,-26000.212890625,-70.59584,-26000.40234375,-74.47169,-26000.40234375,-78.26027,-26000.380859375,-82.43749,-26000.28125,-86.51334
-26000.1796875,-22.19536,-26000.423828125,-33.75445,-26000.4453125,-47.80018,-26000.158203125,-65.53312,-26000.212890625,-65.44259,-26000.234375,-70.60646,-26000.357421875,-74.48129,-26000.369140625,-78.28072,-26000.369140625,-82.43982,-26000.326171875,-86.52102
-26000.212890625,-22.19843,-26000.40234375,-33.76579,-26000.412109375,-47.81318,-26000.1484375,-65.54276,-26000.19140625,-65.46992,-26000.224609375,-70.59683,-26000.412109375,-74.53859,-26000.380859375,-78.3065,-26000.423828125,-82.46844,-26000.3359375,-86.54573
-26000.234375,-22.20685,-26000.435546875,-33.77452,-26000.390625,-47.82507,-26000.115234375,-65.54082,-26000.203125,-65.47401,-26000.224609375,-70.61305,-26000.369140625,-74.5551,-26000.390625,-78.3338,-26000.40234375,-82.47173,-26000.28125,-86.49839
-27000.220703125,-22.15324,-27000.244140625,-33.72615,-27000.25390625,-47.76273,-27000.15234375,-65.41711,-27000.25390625,-65.34875,-27000.09765625,-70.41634,-27000.25390625,-74.25876,-27000.0546875,-78.07129,-27000.087890625,-82.21517,-27000.1640625,-86.11747
-27000.2109375,-22.15862,-27000.25390625,-33.73651,-27000.330078125,-47.77885,-27000.12109375,-65.44877,-27000.275390625,-65.35236,-27000.076171875,-70.4238,-27000.244140625,-74.2724,-27000.06640625,-78.08634,-27000.12109375,-82.21678,-27000.142578125,-86.11891
-27000.244140625,-22.1658,-27000.232421875,-33.75173,-27000.244140625,-47.78449,-27000.130859375,-65.46769,-27000.232421875,-65.37648,-27000.087890625,-70.45547,-27000.25390625,-74.28716,-27000.09765625,-78.10661,-27000.076171875,-82.29457,-27000.130859375,-86.08368
-27000.197265625,-22.16872,-27000.220703125,-33.7565,-27000.298828125,-47.7923,-27000.142578125,-65.46808,-27000.232421875,-65.39583,-27000.09765625,-70.47631,-27000.25390625,-74.2875,-27000.0546875,-78.09551,-27000.076171875,-82.2869,-27000.142578125,-86.12323
-28000.248046875,-22.11381,-28000.115234375,-33.68581,-28000.13671875,-47.73047,-28000.13671875,-65.29452,-28000.103515625,-65.27132,-28000.0703125,-70.30164,-28000.412109375,-74.13297,-28000.2265625,-77.74849,-28000.357421875,-81.88049,-28000.158203125,-85.80357
-28000.2265625,-22.11995,-28000.13671875,-33.69722,-28000.158203125,-47.74854,-28000.193359375,-65.31924,-28000.115234375,-65.29527,-28000.09375,-70.33121,-28000.40234375,-74.15138,-28000.259765625,-77.78629,-28000.380859375,-81.91472,-28000.169921875,-85.84723
-28000.216796875,-22.12458,-28000.1484375,-33.71498,-28000.1484375,-47.75746,-28000.125,-65.3453,-28000.09375,-65.29621,-28000.125,-70.36465,-28000.357421875,-74.19129,-28000.216796875,-77.83126,-28000.390625,-81.9641,-28000.1484375,-85.83452
-28000.205078125,-22.12824,-28000.125,-33.72305,-28000.1484375,-47.76547,-28000.158203125,-65.38255,-28000.13671875,-65.29432,-28000.103515625,-70.37132,-28000.357421875,-74.20444,-28000.23828125,-77.84631,-28000.390625,-81.96879,-28000.158203125,-85.79902
-29000.130859375,-22.12825,-29000.2109375,-33.69775,-29000.220703125,-47.71165,-29000.275390625,-65.19509,-29000.177734375,-65.16166,-29000.189453125,-70.16549,-29000.19921875,-74.01241,-29000.19921875,-77.63138,-29000.2109375,-81.56773,-29000.220703125,-85.48598
-29000.14453125,-22.1331,-29000.25390625,-33.70276,-29000.25390625,-47.72177,-29000.244140625,-65.19998,-29000.14453125,-65.19849,-29000.19921875,-70.16671,-29000.177734375,-74.0527,-29000.14453125,-77.66539,-29000.166015625,-81.62691,-29000.265625,-85.5193
-29000.15625,-22.13707,-29000.265625,-33.71296,-29000.220703125,-47.7325,-29000.244140625,-65.21973,-29000.14453125,-65.18915,-29000.14453125,-70.17214,-29000.2109375,-74.03215,-29000.19921875,-77.69333,-29000.130859375,-81.6255,-29000.2109375,-85.5488
-29000.130859375,-22.14055,-29000.232421875,-33.71754,-29000.265625,-47.74016,-29000.25390625,-65.23889,-29000.130859375,-65.16199,-29000.166015625,-70.19215,-29000.166015625,-74.07912,-29000.189453125,-77.70507,-29000.130859375,-81.62907,-29000.2109375,-85.5984
-30000.271484375,-22.07632,-30000.193359375,-33.67324,-30000.34765625,-47.67237,-30000.205078125,-65.05743,-30000.271484375,-65.04331,-30000.1171875,-70.04874,-30000.302734375,-73.84624,-30000.248046875,-77.3906,-30000.28125,-81.42028,-30000.357421875,-85.19903
-30000.28125,-22.08489,-30000.216796875,-33.69073,-30000.326171875,-47.68848,-30000.2265625,-65.09875,-30000.259765625,-65.07418,-30000.193359375,-70.06123,-30000.271484375,-73.8616,-30000.271484375,-77.43438,-30000.302734375,-81.43187,-30000.314453125,-85.20427
-30000.23828125,-22.08839,-30000.2265625,-33.69637,-30000.326171875,-47.69456,-30000.205078125,-65.10089,-30000.259765625,-65.09016,-30000.1171875,-70.0612,-30000.271484375,-73.88503,-30000.302734375,-77.44206,-30000.314453125,-81.46055,-30000.314453125,-85.22906
-30000.259765625,-22.09404,-30000.18359375,-33.70284,-30000.326171875,-47.69744,-30000.216796875,-65.11373,-30000.271484375,-65.10204,-30000.171875,-70.08913,-30000.271484375,-73.91962,-30000.271484375,-77.48898,-30000.28125,-81.46845,-30000.34765625,-85.21259
